run_id,rotor_id,fault_time,fault_severity
68,3,249682287,0.4947020002074727
69,0,279803198,0.3623580628872735
69,1,276805939,0.4233576554470593
69,2,277332848,0.33107494720679004
69,3,277941376,0.5977310788927266
70,0,310079545,0.24740067411760697
70,1,307261152,0.3553924823496556
70,2,309538777,0.5070033297891077
70,3,304664886,0.249019137857787
71,0,337352144,0.4433533926677453
71,1,335686205,0.28813352473565
71,2,335092963,0.46476752678512656
71,3,333955949,0.35849329219424797
72,0,360544563,0.37478428822188237
72,1,363253579,0.4169363621014756
72,2,360852302,0.2733389875769205
72,3,363383421,0.34338456896864045
73,0,424705142,0.3922800632706821
73,1,427963894,0.44317252901597426
73,2,422439787,0.4585417064232853
73,3,422954615,0.3272017681075807
74,0,453017809,0.4884941894410007
74,1,450487044,0.46065394206255483
74,2,452814308,0.36903664845469275
74,3,452438941,0.47425012462494764
75,0,481012474,0.3647326011109865
75,1,480713684,0.6256078227848505
75,2,483137315,0.5048658435376864
75,3,480913776,0.3894150145934448
76,0,511152697,0.3482576254210049
76,1,508841969,0.3502284114038196
76,2,512013319,0.3273847241347314
76,3,511618308,0.4219184164589912
77,0,539763685,0.6667088697368684
77,1,540320153,0.4661229647723616
77,2,539752101,0.5821140040819153
77,3,535729146,0.6056093104794168
78,0,622727566,0.4516757480026832
78,1,619662847,0.4327373889568624
78,2,620282070,0.2942239255414282
78,3,622378529,0.36549685111511254
79,0,650474102,0.42687606146670937
79,1,650255985,0.23263971512771514
79,2,648927299,0.6595893856528012
79,3,652406105,0.48227426834130865
80,0,675461404,0.3679503656405554
80,1,678317227,0.36085254601587297
80,2,677078039,0.46095551868236084
80,3,679922095,0.4196971887273391
81,0,707787577,0.6767295866451373
81,1,708117685,0.469961143178226
81,2,706280764,0.31278778438698013
81,3,703986783,0.5943050758030524
82,0,736079954,0.25794870468226005
82,1,731709432,0.35281439752748905
82,2,731206500,0.2517117844549811
82,3,730583898,0.27098917646023696
83,0,846475324,0.22016090837868008
83,1,841477045,0.34360983707204756
83,2,842735963,0.5802692797092672
83,3,846869611,0.38308124508489977
84,0,870748179,0.28436905968666426
84,1,873269583,0.32317849403053023
84,2,872415973,0.5984621684242252
84,3,874304125,0.5854018002758662
85,0,900254321,0.49915403470811814
85,1,902898381,0.3775622741966561
85,2,902325035,0.5438151112379893
85,3,899671943,0.44868054365047355
86,0,929552993,0.38225866929203056
86,1,928271225,0.5457586488235799
